Date,Division,Product,Revenue,Expense,Profit,Employee_Count,Customer_Count,New_Customers,Lost_Customers,Ad_Spend,IT_Spend,R&D_Spend,Year
2022-12-01,North,Laptops,78866.04323652766,86039.2759701369,24838.368278533784,92,939,6,8,5484.270465872441,17412.3413666278,23120.824662630497,2022
2013-11-01,South,Smartphones,82164.48337949988,65376.98486289516,18439.835686263214,38,799,5,3,5618.5509490499735,19841.487323911217,32813.69092912617,2013
2023-11-01,West,Laptops,57874.32365932868,95238.68175665772,17086.21825917825,52,888,24,16,4924.300713377344,16685.43326530786,45291.00928488272,2023
2022-04-01,North,Laptops,112135.92314642572,96877.42811021498,20233.48315499682,62,449,5,14,3269.7885252575356,16144.850089753103,23715.23861835783,2022
2020-04-01,South,Headphones,111654.79253320237,98675.77529800507,21213.24461440949,15,246,8,7,8728.410416053266,10327.301810451623,41741.42424607666,2020
2010-01-01,West,Smartphones,131673.01112184767,66381.50066291813,16993.350612911243,33,434,19,4,2886.13123962258,13019.085360395084,30574.825432157162,2010
2017-03-01,South,Speakers,108298.57818137419,68331.99960884984,11484.922944339252,83,631,34,6,9162.284950158039,5790.219982727648,16310.664153866106,2017
2020-08-01,South,Laptops,113104.49494852721,77406.90386930412,17550.50498305419,23,925,10,7,4237.548486476537,15910.028515237596,11623.662708970985,2020
2015-07-01,North,Laptops,98369.07288261286,75916.36223815942,24037.17895014642,61,653,42,12,1238.4757583571777,15125.604482313474,39069.0160608843,2015
2010-04-01,South,Smartwatches,109297.5844163209,75114.64125766516,19605.92541615053,79,961,5,7,2515.402246751074,9040.280133788749,20475.002967729597,2010
2022-09-01,North,Laptops,121791.85867319841,91336.37070436764,26219.2550480523,13,506,11,1,8990.422879014244,13012.04646507189,42629.15278125268,2022
2013-11-01,West,Laptops,103629.44433717283,89175.06591466795,22512.773714792052,67,443,9,18,2156.0008796626917,15189.707867083449,17557.140922041137,2013
2013-02-01,South,Headphones,89575.36884322499,66881.5250344921,17360.395300888737,88,751,11,11,7648.963036119612,10518.411211913417,32714.255546738208,2013
2021-11-01,South,Smartphones,95595.47530876957,62882.55551289221,27345.19357814981,46,620,40,11,2645.323379885252,15884.121175112263,13738.771128441695,2021
2011-09-01,East,Tablets,115037.27206467003,61413.90540694806,15654.727341361358,57,690,7,17,5490.396067299515,16950.688873521976,39430.71188406828,2011
2014-09-01,West,Smartphones,90174.73187448339,66814.12862002566,11624.209716738455,48,949,16,12,2846.863096468658,8353.050829600992,40628.117311225345,2014
2019-09-01,West,Smartwatches,117781.32652342303,92688.34460349542,21720.389991953507,75,759,19,19,3998.4889399153562,9518.811830527851,46661.84212516482,2019
2013-10-01,East,Smartphones,138171.95743381395,82149.93457508898,16080.625893682396,22,804,24,18,2123.4000196107872,11023.443811991972,32454.391681938763,2013
2021-10-01,East,Laptops,118029.24269663612,93887.73756065824,19716.61610621105,75,870,45,13,6004.020485100926,8535.172159149744,14257.667025530374,2021
2022-01-01,North,Smartwatches,114942.71806417493,54499.70771654483,14640.120373350543,69,235,25,10,4292.426890463739,16634.11327034251,43110.60820656026,2022
2013-03-01,North,Smartphones,106952.64522115009,84100.86655977934,20022.70352455659,50,138,36,19,4289.3578078802275,13577.64095511908,22555.764849483036,2013
2021-05-01,South,Smartwatches,84462.6103283564,83908.8671771009,22423.977410478226,41,419,16,4,1347.1674834353955,10701.542559062542,45983.73702999091,2021
2018-03-01,South,Tablets,82648.36067927175,98004.77462300405,23162.893330220002,61,386,41,15,2225.155502250388,5240.928014560526,49113.382972900676,2018
2016-05-01,South,Smartphones,82447.55219701018,73863.61336765264,14308.61374418648,14,978,44,18,7367.774370630221,9888.067081672194,15299.542313612183,2016
2019-07-01,South,Speakers,111094.64137697115,72802.61844304661,13229.393166135105,76,562,11,1,3630.8825168361777,17547.52962050074,13318.3862012757,2019
2021-02-01,North,Laptops,92210.7422542586,102597.4936745789,21987.412210765717,75,990,49,19,4978.622358024417,16152.673212684063,45904.1348978664,2021
2022-07-01,West,Smartwatches,99420.152161626,77434.80108435768,18102.13401623775,87,761,35,2,7867.610752148998,6010.686236934616,45955.04768428737,2022
2017-07-01,South,Speakers,108373.1286130573,82659.06072059444,17216.186617105628,61,451,5,10,5002.816947700861,17021.680318144994,33407.90917050293,2017
2018-02-01,West,Speakers,83191.57423482861,87144.4806854012,19412.00695562506,58,104,15,18,3030.481283059272,7685.820923991853,45524.84994052152,2018
2019-12-01,South,Headphones,89961.52400744014,54983.64344441208,19147.96725620072,38,335,49,4,5948.418188198785,19805.8053070204,47220.86175227377,2019
2013-10-01,East,Smartwatches,106457.65603258474,80616.53203578392,21869.763842894274,47,335,38,10,8210.854054468884,18028.203427671273,32215.582623076567,2013
2013-02-01,South,Speakers,94182.92261781328,61322.934833701016,22437.55801081416,79,925,23,4,6396.776951851077,18698.907592890428,37461.127379626945,2013
2021-10-01,South,Headphones,96050.97936884809,78685.55957042617,24919.461988375133,17,600,15,18,4781.631240462327,16541.75593547165,34542.90993719701,2021
2018-04-01,South,Speakers,79346.89967406553,75581.54365920274,18708.859409280056,68,204,37,4,2130.6206567698005,15661.65209132778,16983.965923597232,2018
2015-12-01,North,Laptops,96321.76965302533,72404.46681193286,24978.859880489596,64,306,37,15,3238.4185734797893,8666.559779206544,27449.43255049864,2015
2012-11-01,East,Tablets,133043.39955735698,89400.09025353061,22937.587030366063,11,338,12,18,9515.069899947253,13795.976227354955,37255.37320284685,2012
2022-03-01,South,Headphones,91072.94989598106,81460.95233112208,24365.120770880418,35,930,49,9,7946.272427356806,15446.372808118766,34410.75588940656,2022
2012-06-01,South,Tablets,77059.78369911836,64086.46299853216,14466.15351937125,72,928,12,17,1788.1469886808645,9321.294712446066,18603.912894120345,2012
2016-06-01,West,Smartwatches,119162.72315222809,63577.34382159941,19484.704186004055,26,151,38,3,1049.6314531788346,10974.619986392956,46390.366258047354,2016
2016-12-01,East,Laptops,110467.09863683252,92602.25987155465,29476.191589647147,68,207,44,13,2578.774071166466,19205.75446888457,41362.7335888048,2016
2019-05-01,South,Headphones,104252.36885035217,79433.3217769161,13144.047787075368,97,456,31,7,9495.01664456793,11119.362531667426,12738.302795665595,2019
2012-01-01,West,Smartwatches,73627.16068334998,58638.487254083506,28957.685658391747,25,132,33,14,6220.3502594363845,9730.707062527266,23763.134053341655,2012
2023-12-01,West,Speakers,76467.7263360386,73752.56433410759,28736.416615255228,67,121,18,6,8547.937788242349,6608.187501458135,49821.52524998442,2023
2017-04-01,North,Smartphones,69253.62300405957,77638.26606176024,23659.81032220915,73,406,38,14,5187.025116979136,10120.120412510176,25592.401347245457,2017
2011-02-01,West,Smartwatches,108630.63002300895,61491.17167308845,13266.274166778196,59,110,49,14,8439.725374248757,14182.145355522114,36537.199565271774,2011
2022-10-01,South,Tablets,120397.37857003462,70446.16642670665,18917.089368879257,94,738,41,14,1305.2477598230525,7215.981444460958,14027.10243000641,2022
2018-06-01,North,Laptops,109305.35213544291,93767.81829867678,23962.829017158016,35,541,5,18,4841.375023122661,14079.297278382179,22436.960039286143,2018
2022-06-01,North,Laptops,138998.04795433328,117344.42390579585,13370.969835690623,26,661,13,9,4398.350353182029,16117.933639707344,45282.15415160258,2022
2024-08-01,South,Smartwatches,91161.9267366918,84539.93389899922,23381.158988197338,55,297,14,12,9833.917651626205,16523.659549606506,30421.57848095927,2024
2016-11-01,East,Speakers,93526.61117330324,59676.93179551798,20539.94673241721,77,628,34,14,3704.2815909116857,19772.12866032892,43004.489780780124,2016
2019-02-01,West,Smartphones,102131.23782789755,76735.12377151215,17155.0180007723,59,143,47,16,4752.251636189063,11518.424525141412,10306.378863048003,2019
2024-11-01,North,Tablets,95410.03168513371,81830.4487725364,14403.923752129536,52,284,22,2,7829.207637289013,5486.489578872096,36645.63217947454,2024
2020-11-01,East,Smartwatches,109974.2181969962,91795.15475975558,27295.250230104706,57,488,21,16,8926.417895008513,17820.347851513317,21997.13116683971,2020
2024-02-01,South,Smartwatches,87207.58122122557,92149.88208698525,23883.87831348827,77,650,10,18,8905.49356826227,6252.7142080964195,44431.06389823394,2024
2011-07-01,West,Laptops,72105.51310115005,100463.79185512662,19175.27372895276,28,606,15,9,4550.597835951231,17924.85809691001,47761.86396680556,2011
2012-04-01,West,Tablets,64213.18842016831,79976.73804528225,20174.118028353834,34,541,28,8,9536.994577617199,19740.506589077515,37504.75809643562,2012
2024-05-01,North,Smartphones,109610.25247530744,80265.17752755315,18660.858044331893,81,595,40,1,6881.579886381955,18602.345292222388,15843.151986298377,2024
2015-11-01,West,Laptops,89481.7775878108,51680.94587612794,10961.403991436791,27,604,37,5,8660.219933988938,19460.157452000254,28724.291628756706,2015
2015-03-01,West,Smartwatches,76609.18039097649,64808.31269119198,26442.445415364822,60,236,37,7,9336.495047258013,5350.038971906112,28579.815146617053,2015
2016-01-01,West,Laptops,87618.81860001566,59566.223281461,21094.21346942865,27,378,22,10,3102.3975095040396,5170.5473534389075,43211.93555299892,2016
2020-04-01,West,Laptops,139050.63805190905,67390.37674215635,24771.906652090838,67,263,9,11,5492.786367173977,8154.466663543362,28424.6256541554,2020
2019-11-01,South,Headphones,77782.13214327609,62721.9217741348,17728.85109763101,73,642,35,12,6290.175662013921,16980.68445860727,23305.394582825505,2019
2020-01-01,East,Laptops,114543.83060699602,63737.11236581791,20460.690950955584,80,951,20,1,8221.939237433942,6341.219803149728,34454.062709084705,2020
2011-07-01,South,Speakers,108421.871428983,96339.17350542972,21599.61800001142,66,122,6,6,4610.491273611276,16197.773417441438,35883.28916744279,2011
2024-07-01,South,Laptops,126828.65636026276,51146.107141540495,25155.79016992901,26,810,13,4,2894.0425518543952,5188.400895815955,42397.91752328855,2024
2021-10-01,North,Speakers,97538.14256771722,77024.72867716187,28964.98210368894,68,606,6,3,7689.1108024112045,15966.489575791968,46017.65532411678,2021
2019-12-01,West,Tablets,68793.1120313862,92962.3588770171,18256.24259024397,76,785,41,4,6331.010370533958,8751.038598043797,45598.27449834495,2019
2023-10-01,South,Laptops,119850.90609561525,75477.60666504699,18261.91610275936,95,609,24,6,9084.690517210889,11606.58283243555,35068.963680868976,2023
2015-01-01,West,Smartphones,95003.55369774421,99906.6264187848,18771.45594558341,24,669,21,5,6895.269825270535,19647.58122804181,30971.18156368686,2015
2023-08-01,South,Speakers,125489.26259623903,71006.42946025444,17018.496766849305,35,807,29,9,1151.4430063986858,13276.026982716148,42048.84687080778,2023
2023-12-01,South,Speakers,116319.37786623387,106261.14860952758,33232.316932044254,57,699,23,4,9699.862600903973,6119.354924922573,22271.58557499647,2023
2012-06-01,North,Smartwatches,119917.39184761263,56470.743650951015,11592.056384521005,23,543,46,14,6337.996242526366,18096.975029121262,40317.24127831804,2012
2010-09-01,East,Tablets,147369.6341865076,99934.63380211635,33431.98891741518,90,241,12,15,6362.895386351606,9855.009806591315,30244.117177363772,2010
2015-04-01,East,Laptops,105639.96089791915,66586.42567428504,23193.357626300625,18,380,15,4,9183.352552012902,13780.300255537346,14946.03483880845,2015
2023-05-01,South,Smartphones,128857.10139622568,101673.4763623907,19587.113120232567,16,306,17,14,6974.279508730744,15676.579947126556,40114.67173283841,2023
2019-12-01,North,Smartwatches,91903.08931940583,72978.93831595063,15811.840790653576,64,783,17,10,5313.890648700021,16662.698063672695,35938.797436428344,2019
2014-04-01,West,Tablets,110814.2279333134,96568.86648354618,19797.67135036746,21,401,13,7,1965.568009368725,11487.430577672872,13296.95630944633,2014
2017-05-01,West,Speakers,89954.58560856272,99107.01209730186,17181.270669965008,26,496,9,18,9659.789031812816,16596.313918845823,28014.74704874867,2017
2021-10-01,South,Smartphones,109584.79678115259,71330.7116273388,26901.795622487,82,417,22,15,1706.38640092039,6753.414472225316,29459.788607212628,2021
2014-05-01,East,Laptops,107496.10994546875,95328.45202827409,23155.14601154293,17,886,44,8,2532.6980668746673,12885.032615948254,36140.48395738649,2014
2016-06-01,North,Headphones,58788.669129878406,79580.50911834418,28354.584026855096,51,979,18,9,8375.831762423997,5328.281911542379,37139.52530333854,2016
2013-05-01,East,Headphones,87765.44212686425,58060.96659240215,18547.96943246703,85,957,38,5,5413.647955481116,11094.066138067872,17621.0486140616,2013
2015-08-01,West,Tablets,104606.31409744686,87624.64558490676,20706.711644661442,46,147,26,6,2604.416349660323,10471.494836812675,11347.958720655039,2015
2010-08-01,East,Smartphones,54852.14035578041,64751.432936323035,19512.98306213879,29,772,37,12,3575.4572046686653,19671.989250053935,41762.91793674644,2010
2010-02-01,West,Smartwatches,98083.11258589629,70204.7795287946,18130.951556271742,10,776,28,7,9946.129546370794,10967.729186887886,49263.78728945863,2010
2018-09-01,North,Smartphones,120169.40579679233,66608.23544077217,14854.805121539215,18,489,33,7,6256.181205868283,18606.382606562616,47627.49400717189,2018
2020-05-01,North,Speakers,126004.92966451411,85673.25921517181,23596.867805299353,33,478,17,15,4614.520943498184,11529.496877551226,30031.986722694495,2020
2019-02-01,South,Headphones,84351.10572643137,65216.31888218674,21705.146048149505,43,316,31,19,8885.95711538263,13000.817074511055,31157.314466807326,2019
2017-02-01,South,Tablets,127288.12347095736,61604.68421829662,19763.8122330473,45,728,5,13,5317.271587681373,10260.741884624982,47223.036119593555,2017
2024-01-01,East,Laptops,124162.33026339198,64349.42408305107,22514.719802447307,13,948,11,18,3771.4191489005207,14600.23315690288,31765.85329076265,2024
2019-12-01,North,Smartphones,57042.18605522272,69353.30964180807,17939.289905645663,38,350,8,10,2478.001466618818,16086.804644977383,21106.59669168728,2019
2020-07-01,North,Headphones,102315.83825968647,87450.03189770959,20076.00105021456,96,967,14,8,7700.222933856496,16865.90052785498,37103.633327132135,2020
2011-04-01,South,Smartwatches,104528.58422423936,93636.08364328215,24310.161097916243,25,533,44,11,6366.007836921668,15409.093186532438,29087.931030581265,2011
2015-02-01,West,Tablets,130375.90435785484,93421.2132494728,24993.23517827476,17,855,39,8,1831.1860312956396,9949.21336513735,41400.015954568546,2015
2019-05-01,East,Laptops,105727.69921850154,79478.66188930305,27640.93866357794,48,858,43,8,6324.759306483328,9958.93819016053,41332.27095285454,2019
2024-08-01,East,Smartphones,127874.62079216103,79091.63311184909,14452.229805941548,67,684,20,15,2435.0576879758746,10218.617324697974,47438.34908223456,2024
2023-02-01,South,Smartwatches,84384.36629205805,77244.13316479324,15186.876276484803,21,383,31,2,9835.47801807413,5567.47107732891,15512.813127397523,2023
2010-12-01,North,Laptops,68039.01493202272,86662.28031231597,14240.375726962013,53,582,24,13,3337.3819249306466,19145.77953903607,30853.197006773993,2010
2012-11-01,South,Speakers,87043.23624755788,96793.90333843455,16758.93266134876,13,806,14,18,7264.145617671955,7935.8784933542065,41434.43702869455,2012
2010-11-01,South,Headphones,131539.7687336063,77733.53292486085,18324.002824271985,34,366,49,12,6904.405627940573,7388.1309292473425,27393.657007508755,2010
2015-04-01,South,Speakers,118518.38760012895,87989.5361495352,22185.298460210266,79,698,37,8,7222.1631184457565,13285.317042111488,35075.35652181431,2015
2014-02-01,South,Headphones,146449.228672803,61393.543132516425,25822.745424533594,76,345,11,17,4869.954221134313,5711.2328668818245,42681.268992777375,2014
2022-05-01,West,Smartwatches,71133.41109179726,92790.12265422623,18030.707903865783,48,257,46,6,1668.9861880099015,17567.649755538114,28934.660033090473,2022
2015-09-01,West,Speakers,120826.43959387124,83241.02138380328,22869.86413031752,33,456,48,16,9820.066397987226,18143.008309215624,26331.266117539864,2015
