Date,Division,Product,Revenue,Expense,Profit,Employee_Count,Customer_Count,New_Customers,Lost_Customers,Ad_Spend,IT_Spend,R&D_Spend,Year,Forecast_Revenue,Forecast_Expense,Forecast_Profit
2011-09-01,North,Tablets,85704.62942380866,64616.88560563941,22364.13577464701,27,719,21,4,1760.4526562619462,16477.64194139617,16681.272808301088,2011,89989.86089499909,66555.39217380859,23434.468721190497
2022-12-01,East,Smartphones,100962.3764026506,85535.92073326149,19806.27743541648,93,223,7,4,6639.3579197339095,17876.024480955224,40054.16530916371,2022,106010.49522278312,88101.99835525933,17908.49686752379
2023-05-01,South,Smartphones,114410.47520002538,115500.93955630016,14306.363999991128,63,849,18,5,3250.4751413955432,17143.769173453915,20028.603060927177,2023,120130.99896002666,118965.96774298917,1165.0312170374818
2023-07-01,West,Smartwatches,66723.15596322299,91476.70801095432,9887.35942828394,69,229,20,9,7314.886838594815,16034.991413759386,43316.63474416412,2023,70059.31376138414,94221.00925128294,-24161.695489898804
2024-12-01,North,Headphones,79026.26776728807,90998.26300321364,18843.03753770407,80,845,40,1,9101.573845633213,19541.167566021275,13864.298611335456,2024,82977.58115565247,93728.21089331005,-10750.629737657582
2012-10-01,South,Smartwatches,139872.7097048917,100157.19670191928,21183.076355915397,10,615,32,16,5750.731665102186,17736.541925347425,27484.834425200974,2012,146866.3451901363,103161.91260297687,43704.43258715942
2013-05-01,South,Smartphones,80845.67004221183,93556.762067364,23223.3858822253,46,579,32,5,6392.294732408552,18918.18535440332,33842.81538607975,2013,84887.95354432243,96363.46492938492,-11475.511385062491
2014-03-01,South,Tablets,92763.31381161684,76207.71027008239,25664.033917933983,58,831,29,5,5629.653458658865,15957.18223882791,44100.070749590224,2014,97401.47950219769,78493.94157818487,18907.537924012824
2024-07-01,West,Speakers,87941.31279207936,62303.03586046292,18214.451999027457,44,873,13,7,8356.978811182616,17303.107390449826,44269.06528017531,2024,92338.37843168333,64172.126936276814,28166.25149540652
2016-10-01,North,Smartwatches,60104.41284220053,77997.58879898232,12089.584815299972,76,641,15,8,3175.431739128858,9337.373226161431,17371.781164642267,2016,63109.63348431056,80337.5164629518,-17227.88297864124
2014-10-01,East,Headphones,101654.45077008836,65454.77951079699,17431.616878252855,44,928,41,19,4613.894509920489,15033.487553674546,48684.7443513037,2014,106737.17330859278,67418.4228961209,39318.75041247188
2016-03-01,East,Smartphones,99494.96751402265,75771.82207332419,30916.331494329268,18,176,47,1,9055.282896749908,8083.0817972986915,35542.10106036258,2016,104469.71588972378,78044.97673552392,26424.739154199866
2011-11-01,East,Speakers,103617.02428840248,66931.28788779849,28221.166284939256,46,282,49,18,7512.814205582914,6039.057140377437,36350.91840670908,2011,108797.8755028226,68939.22652443245,39858.64897839015
2024-08-01,North,Smartwatches,98308.48885303969,74151.93300670577,22140.448546238204,69,465,25,11,3880.772670448074,13688.845968763504,45559.721849004985,2024,103223.91329569167,76376.49099690696,26847.422298784717
2020-08-01,East,Smartwatches,90802.78118023615,57720.11102336545,17841.95896139987,65,391,6,16,8493.690461804126,16743.634605689687,22811.851599877067,2020,95342.92023924796,59451.71435406641,35891.20588518155
2022-06-01,West,Smartwatches,89654.55599295889,69600.29350982507,19543.604429218056,98,813,38,11,3149.417895480306,6241.366677252628,26608.722897860123,2022,94137.28379260685,71688.30231511983,22448.981477487017
2011-05-01,North,Smartwatches,89996.47941680081,86082.69678982582,28573.496880742918,21,488,46,9,6707.614174232082,7719.22555160499,49399.548089788594,2011,94496.30338764086,88665.17769352059,5831.125694120274
2015-09-01,South,Speakers,80226.2056230615,89869.06861224661,21049.954826284997,80,256,17,7,9608.11261663938,6394.51074304315,10661.524037812917,2015,84237.51590421458,92565.14067061401,-8327.624766399429
2018-12-01,West,Tablets,83323.90775225384,86614.16280791111,18097.473418753238,80,199,9,15,6172.398819349372,14512.669483902044,44686.35864598512,2018,87490.10313986654,89212.58769214845,-1722.4845522819087
2021-07-01,South,Headphones,80561.72640539284,74360.2651849309,26631.248492538085,13,733,15,11,8195.203114184587,6192.531190952743,43700.24561276163,2021,84589.81272566249,76591.07314047884,7998.739585183648
2017-10-01,East,Headphones,111468.2098779047,81872.33878126749,10261.624344459244,70,926,33,19,7618.876701402469,6399.433624474601,20496.51758840985,2017,117041.62037179993,84328.50894470552,32713.11142709441
2011-03-01,West,Smartphones,106122.05140916024,109159.50235662694,14977.193359925324,54,209,32,7,8791.489278105786,8962.509771397335,42867.79337003756,2011,111428.15397961825,112434.28742732575,-1006.1334477074997
2017-07-01,North,Laptops,100542.67696363674,69188.77876478287,15975.241903503553,59,778,32,16,9718.87761458422,9053.5229692149,23209.72493679969,2017,105569.81081181858,71264.44212772636,34305.36868409222
2023-07-01,West,Tablets,138845.3042171984,104073.81188986452,25008.13004688381,59,741,9,3,1200.849013499727,13362.554374803029,35159.08681020915,2023,145787.5694280583,107196.02624656046,38591.54318149785
2012-09-01,South,Smartphones,81486.09380111148,58342.1080084154,17196.09590258995,83,369,24,16,1250.8279423810322,5482.795398214348,27875.132233914726,2012,85560.39849116706,60092.37124866786,25468.027242499193
2020-05-01,North,Smartphones,122375.53630506594,54367.437912178415,11134.859616805825,57,237,41,8,6349.80069043073,14230.170453386989,14053.17202233324,2020,128494.31312031923,55998.46104954377,72495.85207077547
2011-04-01,West,Smartwatches,94799.39651024458,77790.77711930532,16539.08551001742,32,787,43,10,9588.208155428742,11175.622491725357,45814.35673039501,2011,99539.36633575681,80124.50043288448,19414.865902872334
2023-06-01,West,Laptops,103143.2936988053,79438.27452365456,17645.222161458772,99,163,14,9,5371.147653817109,7680.978025587245,31810.396849159548,2023,108300.45838374557,81821.4227593642,26479.035624381373
2015-06-01,West,Laptops,113422.72462921566,63040.529502481855,19662.52820315054,96,742,36,3,8558.016075487125,14800.194409083995,29272.443040127928,2015,119093.86086067645,64931.745387556315,54162.11547312013
2023-12-01,West,Tablets,90449.26924616109,75063.30317488225,20641.164208736656,17,606,33,7,7911.169778070937,9945.10943201586,45179.90669998428,2023,94971.73270846915,77315.20227012872,17656.53043834043
2022-12-01,North,Laptops,78866.04323652766,86039.2759701369,24838.368278533784,92,939,6,8,5484.270465872441,17412.3413666278,23120.824662630497,2022,82809.34539835405,88620.45424924101,-5811.108850886958
2013-11-01,South,Smartphones,82164.48337949988,65376.98486289516,18439.835686263214,38,799,5,3,5618.5509490499735,19841.487323911217,32813.69092912617,2013,86272.70754847488,67338.29440878202,18934.413139692857
2023-11-01,West,Laptops,57874.32365932868,95238.68175665772,17086.21825917825,52,888,24,16,4924.300713377344,16685.43326530786,45291.00928488272,2023,60768.03984229512,98095.84220935746,-37327.802367062344
2022-04-01,North,Laptops,112135.92314642572,96877.42811021498,20233.48315499682,62,449,5,14,3269.788525257536,16144.850089753105,23715.23861835783,2022,117742.71930374701,99783.75095352143,17958.96835022558
2020-04-01,South,Headphones,111654.79253320236,98675.77529800509,21213.24461440949,15,246,8,7,8728.410416053266,10327.301810451623,41741.42424607666,2020,117237.53215986249,101636.04855694524,15601.483602917244
2010-01-01,West,Smartphones,131673.01112184767,66381.50066291813,16993.350612911243,33,434,19,4,2886.13123962258,13019.085360395084,30574.82543215716,2010,138256.66167794005,68372.94568280567,69883.71599513438
2017-03-01,South,Speakers,108298.5781813742,68331.99960884984,11484.922944339252,83,631,34,6,9162.28495015804,5790.219982727648,16310.664153866106,2017,113713.50709044292,70381.95959711535,43331.54749332757
2020-08-01,South,Laptops,113104.4949485272,77406.90386930412,17550.50498305419,23,925,10,7,4237.548486476537,15910.028515237596,11623.662708970984,2020,118759.71969595356,79729.11098538325,39030.60871057032
2015-07-01,North,Laptops,98369.07288261286,75916.36223815942,24037.17895014642,61,653,42,12,1238.4757583571777,15125.604482313474,39069.0160608843,2015,103287.5265267435,78193.8531053042,25093.673421439307
2010-04-01,South,Smartwatches,109297.5844163209,75114.64125766516,19605.92541615053,79,961,5,7,2515.402246751074,9040.280133788749,20475.0029677296,2010,114762.46363713694,77368.08049539512,37394.383141741826
2022-09-01,North,Laptops,121791.8586731984,91336.37070436764,26219.2550480523,13,506,11,1,8990.422879014244,13012.04646507189,42629.15278125268,2022,127881.45160685832,94076.46182549867,33804.98978135965
2013-11-01,West,Laptops,103629.44433717284,89175.06591466795,22512.77371479205,67,443,9,18,2156.000879662692,15189.707867083447,17557.140922041137,2013,108810.91655403149,91850.317892108,16960.59866192349
2013-02-01,South,Headphones,89575.36884322499,66881.5250344921,17360.395300888737,88,751,11,11,7648.963036119612,10518.411211913415,32714.255546738208,2013,94054.13728538624,68887.97078552686,25166.166499859377
2021-11-01,South,Smartphones,95595.47530876956,62882.55551289221,27345.19357814981,46,620,40,11,2645.323379885252,15884.121175112265,13738.771128441696,2021,100375.24907420804,64769.03217827898,35606.21689592906
2011-09-01,East,Tablets,115037.27206467005,61413.90540694806,15654.727341361358,57,690,7,17,5490.396067299515,16950.688873521976,39430.71188406828,2011,120789.13566790355,63256.32256915651,57532.81309874704
2014-09-01,West,Smartphones,90174.7318744834,66814.12862002566,11624.209716738456,48,949,16,12,2846.863096468658,8353.050829600992,40628.11731122535,2014,94683.46846820757,68818.55247862643,25864.915989581146
2019-09-01,West,Smartwatches,117781.32652342303,92688.34460349542,21720.389991953507,75,759,19,19,3998.488939915356,9518.811830527851,46661.84212516482,2019,123670.3928495942,95468.9949416003,28201.3979079939
2013-10-01,East,Smartphones,138171.95743381395,82149.93457508898,16080.625893682396,22,804,24,18,2123.4000196107872,11023.443811991972,32454.391681938763,2013,145080.55530550465,84614.43261234165,60466.12269316299
2021-10-01,East,Laptops,118029.24269663612,93887.73756065824,19716.61610621105,75,870,45,13,6004.020485100926,8535.172159149744,14257.667025530374,2021,123930.70483146794,96704.36968747799,27226.335143989956
2022-01-01,North,Smartwatches,114942.71806417491,54499.70771654483,14640.120373350544,69,235,25,10,4292.426890463739,16634.11327034251,43110.60820656026,2022,120689.85396738366,56134.69894804117,64555.15501934249
2013-03-01,North,Smartphones,106952.64522115007,84100.86655977934,20022.70352455659,50,138,36,19,4289.357807880228,13577.64095511908,22555.76484948304,2013,112300.27748220759,86623.89255657273,25676.384925634862
2021-05-01,South,Smartwatches,84462.6103283564,83908.8671771009,22423.977410478223,41,419,16,4,1347.1674834353955,10701.542559062542,45983.73702999091,2021,88685.74084477422,86426.13319241392,2259.607652360297
2018-03-01,South,Tablets,82648.36067927175,98004.77462300404,23162.89333022,61,386,41,15,2225.155502250388,5240.928014560526,49113.38297290068,2018,86780.77871323534,100944.91786169416,-14164.139148458824
2016-05-01,South,Smartphones,82447.55219701018,73863.61336765264,14308.61374418648,14,978,44,18,7367.774370630221,9888.067081672194,15299.542313612184,2016,86569.9298068607,76079.52176868221,10490.408038178488
2019-07-01,South,Speakers,111094.64137697117,72802.61844304661,13229.393166135103,76,562,11,1,3630.8825168361777,17547.52962050074,13318.3862012757,2019,116649.37344581973,74986.69699633801,41662.67644948172
2021-02-01,North,Laptops,92210.7422542586,102597.4936745789,21987.41221076572,75,990,49,19,4978.622358024417,16152.673212684063,45904.1348978664,2021,96821.27936697153,105675.41848481627,-8854.139117844737
2022-07-01,West,Smartwatches,99420.152161626,77434.80108435768,18102.13401623775,87,761,35,2,7867.610752148998,6010.686236934616,45955.04768428737,2022,104391.1597697073,79757.8451168884,24633.314652818895
2017-07-01,South,Speakers,108373.1286130573,82659.06072059444,17216.186617105628,61,451,5,10,5002.816947700861,17021.680318144994,33407.90917050293,2017,113791.78504371017,85138.83254221227,28652.9525014979
2018-02-01,West,Speakers,83191.57423482861,87144.4806854012,19412.00695562506,58,104,15,18,3030.481283059272,7685.820923991853,45524.84994052152,2018,87351.15294657004,89758.81510596324,-2407.6621593931923
2019-12-01,South,Headphones,89961.52400744014,54983.64344441208,19147.96725620072,38,335,49,4,5948.418188198785,19805.8053070204,47220.86175227377,2019,94459.60020781215,56633.15274774445,37826.447460067706
2013-10-01,East,Smartwatches,106457.65603258474,80616.53203578392,21869.763842894277,47,335,38,10,8210.854054468884,18028.203427671277,32215.582623076567,2013,111780.53883421398,83035.02799685745,28745.51083735653
2013-02-01,South,Speakers,94182.92261781328,61322.934833701016,22437.55801081416,79,925,23,4,6396.776951851077,18698.907592890428,37461.12737962695,2013,98892.06874870395,63162.62287871205,35729.445869991905
2021-10-01,South,Headphones,96050.97936884809,78685.55957042617,24919.461988375133,17,600,15,18,4781.631240462327,16541.75593547165,34542.90993719701,2021,100853.5283372905,81046.12635753895,19807.40197975155
2018-04-01,South,Speakers,79346.89967406553,75581.54365920274,18708.859409280056,68,204,37,4,2130.6206567698005,15661.65209132778,16983.965923597232,2018,83314.24465776881,77848.98996897883,5465.254688789981
2015-12-01,North,Laptops,96321.76965302532,72404.46681193286,24978.8598804896,64,306,37,15,3238.4185734797893,8666.559779206544,27449.43255049864,2015,101137.85813567658,74576.60081629084,26561.25731938574
2012-11-01,East,Tablets,133043.39955735698,89400.09025353061,22937.587030366063,11,338,12,18,9515.069899947252,13795.976227354957,37255.37320284685,2012,139695.56953522484,92082.09296113653,47613.476574088316
2022-03-01,South,Headphones,91072.94989598106,81460.95233112208,24365.120770880418,35,930,49,9,7946.272427356806,15446.372808118766,34410.75588940656,2022,95626.59739078011,83904.78090105575,11721.816489724355
2012-06-01,South,Tablets,77059.78369911836,64086.46299853216,14466.15351937125,72,928,12,17,1788.1469886808643,9321.294712446066,18603.912894120345,2012,80912.77288407428,66009.05688848812,14903.715995586157
2016-06-01,West,Smartwatches,119162.72315222808,63577.34382159941,19484.70418600405,26,151,38,3,1049.6314531788346,10974.619986392956,46390.36625804736,2016,125120.85930983949,65484.6641362474,59636.195173592096
2016-12-01,East,Laptops,110467.09863683252,92602.25987155463,29476.191589647147,68,207,44,13,2578.774071166466,19205.75446888457,41362.7335888048,2016,115990.45356867416,95380.32766770128,20610.125900972882
2019-05-01,South,Headphones,104252.36885035216,79433.3217769161,13144.047787075368,97,456,31,7,9495.01664456793,11119.362531667426,12738.302795665595,2019,109464.98729286977,81816.32143022359,27648.665862646187
2012-01-01,West,Smartwatches,73627.16068334998,58638.48725408351,28957.685658391747,25,132,33,14,6220.3502594363845,9730.707062527266,23763.13405334165,2012,77308.51871751748,60397.64187170602,16910.876845811457
2023-12-01,West,Speakers,76467.7263360386,73752.56433410759,28736.416615255228,67,121,18,6,8547.937788242349,6608.187501458135,49821.52524998442,2023,80291.11265284053,75965.14126413083,4325.971388709702
2017-04-01,North,Smartphones,69253.62300405957,77638.26606176024,23659.81032220915,73,406,38,14,5187.025116979136,10120.120412510176,25592.401347245457,2017,72716.30415426256,79967.41404361304,-7251.109889350482
